3.14,-1.95,-1.2,-3.14,-1.57,-1.57
3.14,-1.95,-1.2,-3.14,-1.57,-1.57
3.14,-1.95,-1.2,-3.14,-1.57,-1.57
3.14,-1.95,-1.2,-3.14,-1.57,-1.57
3.14,-1.95,-1.2,-3.14,-1.57,-1.57
3.14,-1.95,-1.2,-3.14,-1.57,-1.57
3.14,-1.95,-1.2,-3.14,-1.57,-1.57
2.254079095081335,-0.7276164072924989,-3.141592653589793,-3.9474162468984915,-1.6018940850362053,-2.4374082144989426
2.254079095081335,-0.7276164072924989,-3.141592653589793,-3.9474162468984915,-1.6018940850362053,-2.4374082144989426
2.254079095081335,-0.7276164072924989,-3.141592653589793,-3.9474162468984915,-1.6018940850362053,-2.4374082144989426
2.254079095081335,-0.7276164072924989,-3.141592653589793,-3.9474162468984915,-1.6018940850362053,-2.4374082144989426
2.254079095081335,-0.7276164072924989,-3.141592653589793,-3.9474162468984915,-1.6018940850362053,-2.4374082144989426
2.254079095081335,-0.7276164072924989,-3.141592653589793,-3.9474162468984915,-1.6018940850362053,-2.4374082144989426
2.254079095081335,-0.7276164072924989,-3.141592653589793,-3.9474162468984915,-1.6018940850362053,-2.4374082144989426
